Region,Gene,TF,region_chr,region_start,region_end,locus_id,n_active_celltypes,tf_stability
chr18:63887361-63887862,SERPINB2,FOS,18.0,63887361.0,63887862.0,AD_locus_18,10,intermediate
chr18:63849975-63850476,SERPINB8,HMGA1,18.0,63849975.0,63850476.0,AD_locus_18,10,stabilizer
chr18:63887361-63887862,SERPINB8,IRF7,18.0,63887361.0,63887862.0,AD_locus_18,10,intermediate
chr18:63975580-63976081,HMSD,IRF7,18.0,63975580.0,63976081.0,AD_locus_18,21,intermediate
chr18:63981047-63981548,HMSD,IRF8,18.0,63981047.0,63981548.0,AD_locus_18,15,destabilizer
chr18:63953730-63954231,HMSD,IRF8,18.0,63953730.0,63954231.0,AD_locus_18,1,destabilizer
chr18:63889578-63890079,HMSD,IRF8,18.0,63889578.0,63890079.0,AD_locus_18,13,destabilizer
chr18:63908837-63909338,SERPINB8,JUND,18.0,63908837.0,63909338.0,AD_locus_18,7,stabilizer
chr18:63921987-63922488,SERPINB10,NFE2,18.0,63921987.0,63922488.0,AD_locus_18,8,intermediate
chr18:63859693-63860194,SERPINB10,NFE2,18.0,63859693.0,63860194.0,AD_locus_18,9,intermediate
chr18:63962091-63962592,SERPINB10,NFE2,18.0,63962091.0,63962592.0,AD_locus_18,6,intermediate
chr18:63971629-63972130,HMSD,TCF4,18.0,63971629.0,63972130.0,AD_locus_18,2,destabilizer
chr18:64081592-64082093,HMSD,TCF4,18.0,64081592.0,64082093.0,AD_locus_18,1,destabilizer
chr18:63895214-63895715,HMSD,TCF4,18.0,63895214.0,63895715.0,AD_locus_18,4,destabilizer
chr18:63831040-63831541,HMSD,TCF4,18.0,63831040.0,63831541.0,AD_locus_18,21,destabilizer
chr18:63948988-63949489,HMSD,TCF4,18.0,63948988.0,63949489.0,AD_locus_18,58,destabilizer
chr18:63868521-63869022,HMSD,TCF4,18.0,63868521.0,63869022.0,AD_locus_18,2,destabilizer
chr18:63943035-63943536,HMSD,TCF4,18.0,63943035.0,63943536.0,AD_locus_18,1,destabilizer
chr18:63948988-63949489,SERPINB2,TFE3,18.0,63948988.0,63949489.0,AD_locus_18,58,not_in_TOPPLE
chr18:63892492-63892993,SERPINB2,ZNF697,18.0,63892492.0,63892993.0,AD_locus_18,9,destabilizer
chr22:37050529-37051030,TST,AHR,22.0,37050529.0,37051030.0,AD_locus_19,14,intermediate
chr22:37158327-37158828,MPST,AHR,22.0,37158327.0,37158828.0,AD_locus_19,8,intermediate
chr22:37050529-37051030,MPST,AHR,22.0,37050529.0,37051030.0,AD_locus_19,14,intermediate
chr22:37176397-37176898,MPST,AHR,22.0,37176397.0,37176898.0,AD_locus_19,45,intermediate
chr22:36902458-36902959,MPST,ARID3A,22.0,36902458.0,36902959.0,AD_locus_19,13,intermediate
chr22:37178151-37178652,MPST,ARID3A,22.0,37178151.0,37178652.0,AD_locus_19,10,intermediate
chr22:36969651-36970152,MPST,ARID3A,22.0,36969651.0,36970152.0,AD_locus_19,10,intermediate
chr22:36797933-36798434,CSF2RB,ARID3A,22.0,36797933.0,36798434.0,AD_locus_19,12,intermediate
chr22:36902458-36902959,CSF2RB,ARID3A,22.0,36902458.0,36902959.0,AD_locus_19,13,intermediate
chr22:37420943-37421444,CYTH4,ARID3A,22.0,37420943.0,37421444.0,AD_locus_19,11,intermediate
chr22:37332042-37332543,CYTH4,ARID3A,22.0,37332042.0,37332543.0,AD_locus_19,14,intermediate
chr22:37267924-37268425,CYTH4,ARID3A,22.0,37267924.0,37268425.0,AD_locus_19,16,intermediate
chr22:36860726-36861227,NCF4,ARID3A,22.0,36860726.0,36861227.0,AD_locus_19,57,intermediate
chr22:36873637-36874138,NCF4,ARID3A,22.0,36873637.0,36874138.0,AD_locus_19,52,intermediate
chr22:36921394-36921895,NCF4,ARID3A,22.0,36921394.0,36921895.0,AD_locus_19,28,intermediate
chr22:36902458-36902959,NCF4,ARID3A,22.0,36902458.0,36902959.0,AD_locus_19,13,intermediate
chr22:36900181-36900682,MPST,ASCL2,22.0,36900181.0,36900682.0,AD_locus_19,10,stabilizer
chr22:37032702-37033203,TST,ATF3,22.0,37032702.0,37033203.0,AD_locus_19,8,intermediate
chr22:36969651-36970152,TST,ATF3,22.0,36969651.0,36970152.0,AD_locus_19,10,intermediate
chr22:36967097-36967598,TST,ATF3,22.0,36967097.0,36967598.0,AD_locus_19,10,intermediate
chr22:36923433-36923934,TST,ATF3,22.0,36923433.0,36923934.0,AD_locus_19,10,intermediate
chr22:36967097-36967598,KCTD17,ATF4,22.0,36967097.0,36967598.0,AD_locus_19,10,stabilizer
chr22:37178151-37178652,KCTD17,ATF4,22.0,37178151.0,37178652.0,AD_locus_19,10,stabilizer
chr22:37044993-37045494,KCTD17,ATF4,22.0,37044993.0,37045494.0,AD_locus_19,22,stabilizer
chr22:36969651-36970152,KCTD17,ATF4,22.0,36969651.0,36970152.0,AD_locus_19,10,stabilizer
chr22:36923433-36923934,KCTD17,ATF4,22.0,36923433.0,36923934.0,AD_locus_19,10,stabilizer
chr22:37032702-37033203,KCTD17,ATF4,22.0,37032702.0,37033203.0,AD_locus_19,8,stabilizer
chr22:36965719-36966220,TST,ATF5,22.0,36965719.0,36966220.0,AD_locus_19,9,intermediate
chr22:36885410-36885911,TST,ATF5,22.0,36885410.0,36885911.0,AD_locus_19,14,intermediate
chr22:37044993-37045494,TST,ATF5,22.0,37044993.0,37045494.0,AD_locus_19,22,intermediate
chr22:37271200-37271701,CYTH4,ATF6B,22.0,37271200.0,37271701.0,AD_locus_19,15,not_in_TOPPLE
chr22:36913339-36913840,NCF4,BACH1,22.0,36913339.0,36913840.0,AD_locus_19,25,intermediate
chr22:36734467-36734968,NCF4,BACH1,22.0,36734467.0,36734968.0,AD_locus_19,12,intermediate
chr22:37170102-37170603,C1QTNF6,BACH2,22.0,37170102.0,37170603.0,AD_locus_19,6,destabilizer
chr22:36885410-36885911,CSF2RB,BCL11A,22.0,36885410.0,36885911.0,AD_locus_19,14,intermediate
chr22:36900181-36900682,CSF2RB,BCL11A,22.0,36900181.0,36900682.0,AD_locus_19,10,intermediate
chr22:36839628-36840129,NCF4,BCL11A,22.0,36839628.0,36840129.0,AD_locus_19,17,intermediate
chr22:36923433-36923934,NCF4,BCL11A,22.0,36923433.0,36923934.0,AD_locus_19,10,intermediate
chr22:36914006-36914507,NCF4,BCL11A,22.0,36914006.0,36914507.0,AD_locus_19,21,intermediate
chr22:36940639-36941140,NCF4,BCL11A,22.0,36940639.0,36941140.0,AD_locus_19,21,intermediate
chr22:36885410-36885911,NCF4,BCL11A,22.0,36885410.0,36885911.0,AD_locus_19,14,intermediate
chr22:36833026-36833527,NCF4,BCL11A,22.0,36833026.0,36833527.0,AD_locus_19,23,intermediate
chr22:36831660-36832161,NCF4,BCL11A,22.0,36831660.0,36832161.0,AD_locus_19,8,intermediate
chr22:37205204-37205705,CYTH4,BCL11A,22.0,37205204.0,37205705.0,AD_locus_19,6,intermediate
chr22:37245372-37245873,CYTH4,BCL11A,22.0,37245372.0,37245873.0,AD_locus_19,9,intermediate
chr22:37007571-37008072,MPST,BHLHE40,22.0,37007571.0,37008072.0,AD_locus_19,6,intermediate
chr22:37139065-37139566,IL2RB,BNC2,22.0,37139065.0,37139566.0,AD_locus_19,8,intermediate
chr22:37144507-37145008,IL2RB,BNC2,22.0,37144507.0,37145008.0,AD_locus_19,2,intermediate
chr22:36884801-36885302,TST,CEBPA,22.0,36884801.0,36885302.0,AD_locus_19,9,intermediate
chr22:36900181-36900682,TST,CEBPA,22.0,36900181.0,36900682.0,AD_locus_19,10,intermediate
chr22:36923433-36923934,MPST,CEBPA,22.0,36923433.0,36923934.0,AD_locus_19,10,intermediate
chr22:37032702-37033203,MPST,CEBPA,22.0,37032702.0,37033203.0,AD_locus_19,8,intermediate
chr22:37420943-37421444,CDC42EP1,CEBPB,22.0,37420943.0,37421444.0,AD_locus_19,11,intermediate
chr22:37298650-37299151,CYTH4,CEBPB,22.0,37298650.0,37299151.0,AD_locus_19,13,intermediate
chr22:37276749-37277250,CYTH4,CEBPB,22.0,37276749.0,37277250.0,AD_locus_19,6,intermediate
chr22:37050529-37051030,KCTD17,CEBPB,22.0,37050529.0,37051030.0,AD_locus_19,14,intermediate
chr22:37158327-37158828,KCTD17,CEBPB,22.0,37158327.0,37158828.0,AD_locus_19,8,intermediate
chr22:36914006-36914507,KCTD17,CEBPB,22.0,36914006.0,36914507.0,AD_locus_19,21,intermediate
chr22:36921394-36921895,KCTD17,CEBPB,22.0,36921394.0,36921895.0,AD_locus_19,28,intermediate
chr22:36936641-36937142,KCTD17,CEBPB,22.0,36936641.0,36937142.0,AD_locus_19,12,intermediate
chr22:37044993-37045494,MPST,CEBPB,22.0,37044993.0,37045494.0,AD_locus_19,22,intermediate
chr22:36885410-36885911,MPST,CEBPB,22.0,36885410.0,36885911.0,AD_locus_19,14,intermediate
chr22:36967097-36967598,MPST,CEBPB,22.0,36967097.0,36967598.0,AD_locus_19,10,intermediate
chr22:37420943-37421444,LGALS2,CEBPD,22.0,37420943.0,37421444.0,AD_locus_19,11,intermediate
chr22:37140322-37140823,IL2RB,CEBPD,22.0,37140322.0,37140823.0,AD_locus_19,10,intermediate
chr22:37158327-37158828,IL2RB,CEBPD,22.0,37158327.0,37158828.0,AD_locus_19,8,intermediate
chr22:37144507-37145008,RAC2,CEBPG,22.0,37144507.0,37145008.0,AD_locus_19,2,not_in_TOPPLE
chr22:37140322-37140823,RAC2,CEBPG,22.0,37140322.0,37140823.0,AD_locus_19,10,not_in_TOPPLE
chr22:37279371-37279872,IL2RB,CREM,22.0,37279371.0,37279872.0,AD_locus_19,29,stabilizer
chr22:37123618-37124119,IL2RB,CREM,22.0,37123618.0,37124119.0,AD_locus_19,1,stabilizer
chr22:37162608-37163109,RAC2,DRAP1,22.0,37162608.0,37163109.0,AD_locus_19,61,not_in_TOPPLE
chr22:37238387-37238888,RAC2,DRAP1,22.0,37238387.0,37238888.0,AD_locus_19,38,not_in_TOPPLE
chr22:36546146-36546647,EIF3D,E2F4,22.0,36546146.0,36546647.0,AD_locus_19,38,not_in_TOPPLE
chr22:37205204-37205705,KCTD17,E2F4,22.0,37205204.0,37205705.0,AD_locus_19,6,not_in_TOPPLE
chr22:36902458-36902959,KCTD17,E2F4,22.0,36902458.0,36902959.0,AD_locus_19,13,not_in_TOPPLE
chr22:37018599-37019100,KCTD17,E2F4,22.0,37018599.0,37019100.0,AD_locus_19,3,not_in_TOPPLE
chr22:36423352-36423853,TXN2,E2F4,22.0,36423352.0,36423853.0,AD_locus_19,14,not_in_TOPPLE
chr22:36449789-36450290,TXN2,E2F4,22.0,36449789.0,36450290.0,AD_locus_19,1,not_in_TOPPLE
chr22:36424846-36425347,TXN2,E2F4,22.0,36424846.0,36425347.0,AD_locus_19,8,not_in_TOPPLE
chr22:36473372-36473873,TXN2,E2F4,22.0,36473372.0,36473873.0,AD_locus_19,7,not_in_TOPPLE
chr22:37279371-37279872,RAC2,ELF1,22.0,37279371.0,37279872.0,AD_locus_19,29,intermediate
chr22:37241416-37241917,RAC2,ELF1,22.0,37241416.0,37241917.0,AD_locus_19,16,intermediate
chr22:37168132-37168633,RAC2,ELF1,22.0,37168132.0,37168633.0,AD_locus_19,1,intermediate
chr22:37292291-37292792,RAC2,ELF1,22.0,37292291.0,37292792.0,AD_locus_19,2,intermediate
chr22:37164136-37164637,RAC2,ELF1,22.0,37164136.0,37164637.0,AD_locus_19,28,intermediate
chr22:36563579-36564080,EIF3D,ELF1,22.0,36563579.0,36564080.0,AD_locus_19,3,intermediate
chr22:36548998-36549499,EIF3D,ELF1,22.0,36548998.0,36549499.0,AD_locus_19,1,intermediate
chr22:37320649-37321150,MFNG,ELF1,22.0,37320649.0,37321150.0,AD_locus_19,1,intermediate
chr22:36965719-36966220,KCTD17,ELK1,22.0,36965719.0,36966220.0,AD_locus_19,9,not_in_TOPPLE
chr22:37130051-37130552,IL2RB,EOMES,22.0,37130051.0,37130552.0,AD_locus_19,2,intermediate
chr22:37229233-37229734,IL2RB,EOMES,22.0,37229233.0,37229734.0,AD_locus_19,30,intermediate
chr22:37157004-37157505,IL2RB,EOMES,22.0,37157004.0,37157505.0,AD_locus_19,3,intermediate
chr22:37164136-37164637,IL2RB,EOMES,22.0,37164136.0,37164637.0,AD_locus_19,28,intermediate
chr22:37133490-37133991,IL2RB,EOMES,22.0,37133490.0,37133991.0,AD_locus_19,20,intermediate
chr22:37241416-37241917,IL2RB,EOMES,22.0,37241416.0,37241917.0,AD_locus_19,16,intermediate
chr22:37132894-37133395,IL2RB,EOMES,22.0,37132894.0,37133395.0,AD_locus_19,2,intermediate
chr22:36862239-36862740,NCF4,ETV6,22.0,36862239.0,36862740.0,AD_locus_19,21,intermediate
chr22:36936641-36937142,NCF4,ETV6,22.0,36936641.0,36937142.0,AD_locus_19,12,intermediate
chr22:37229233-37229734,RAC2,FLI1,22.0,37229233.0,37229734.0,AD_locus_19,30,not_in_TOPPLE
chr22:36551567-36552068,EIF3D,FLI1,22.0,36551567.0,36552068.0,AD_locus_19,6,not_in_TOPPLE
chr22:36702174-36702675,IFT27,FLI1,22.0,36702174.0,36702675.0,AD_locus_19,6,not_in_TOPPLE
chr22:36901653-36902154,IFT27,FLI1,22.0,36901653.0,36902154.0,AD_locus_19,23,not_in_TOPPLE
chr22:36797933-36798434,IFT27,FLI1,22.0,36797933.0,36798434.0,AD_locus_19,12,not_in_TOPPLE
chr22:36734467-36734968,PVALB,FOS,22.0,36734467.0,36734968.0,AD_locus_19,12,intermediate
chr22:36873637-36874138,PVALB,FOS,22.0,36873637.0,36874138.0,AD_locus_19,52,intermediate
chr22:36737639-36738140,PVALB,FOS,22.0,36737639.0,36738140.0,AD_locus_19,14,intermediate
chr22:36921394-36921895,PVALB,FOS,22.0,36921394.0,36921895.0,AD_locus_19,28,intermediate
chr22:36914006-36914507,PVALB,FOS,22.0,36914006.0,36914507.0,AD_locus_19,21,intermediate
chr22:36659917-36660418,PVALB,FOS,22.0,36659917.0,36660418.0,AD_locus_19,10,intermediate
chr22:36923433-36923934,PVALB,FOS,22.0,36923433.0,36923934.0,AD_locus_19,10,intermediate
chr22:37231347-37231848,SSTR3,FOXO1,22.0,37231347.0,37231848.0,AD_locus_19,21,intermediate
chr22:37237824-37238325,SSTR3,FOXO1,22.0,37237824.0,37238325.0,AD_locus_19,3,intermediate
chr22:37193815-37194316,SSTR3,FOXO1,22.0,37193815.0,37194316.0,AD_locus_19,31,intermediate
chr22:37207921-37208422,SSTR3,FOXO1,22.0,37207921.0,37208422.0,AD_locus_19,20,intermediate
chr22:37170102-37170603,SSTR3,FOXO1,22.0,37170102.0,37170603.0,AD_locus_19,6,intermediate
chr22:37219395-37219896,SSTR3,FOXO1,22.0,37219395.0,37219896.0,AD_locus_19,30,intermediate
chr22:37077719-37078220,SSTR3,FOXO1,22.0,37077719.0,37078220.0,AD_locus_19,13,intermediate
chr22:37237824-37238325,C1QTNF6,FOXP1,22.0,37237824.0,37238325.0,AD_locus_19,3,stabilizer
chr22:37139709-37140210,IL2RB,HIC1,22.0,37139709.0,37140210.0,AD_locus_19,15,not_in_TOPPLE
chr22:37140958-37141459,IL2RB,HIC1,22.0,37140958.0,37141459.0,AD_locus_19,1,not_in_TOPPLE
chr22:36551567-36552068,FOXRED2,IRF8,22.0,36551567.0,36552068.0,AD_locus_19,6,destabilizer
chr22:36554101-36554602,FOXRED2,IRF8,22.0,36554101.0,36554602.0,AD_locus_19,1,destabilizer
chr22:36514429-36514930,FOXRED2,IRF8,22.0,36514429.0,36514930.0,AD_locus_19,1,destabilizer
chr22:36467914-36468415,FOXRED2,IRF8,22.0,36467914.0,36468415.0,AD_locus_19,11,destabilizer
chr22:36901653-36902154,CSF2RB,IRF8,22.0,36901653.0,36902154.0,AD_locus_19,23,destabilizer
chr22:36902458-36902959,TST,JDP2,22.0,36902458.0,36902959.0,AD_locus_19,13,intermediate
chr22:36967097-36967598,PVALB,JUND,22.0,36967097.0,36967598.0,AD_locus_19,10,stabilizer
chr22:37018599-37019100,MPST,KLF10,22.0,37018599.0,37019100.0,AD_locus_19,3,intermediate
chr22:37018599-37019100,TST,KLF10,22.0,37018599.0,37019100.0,AD_locus_19,3,intermediate
chr22:37132894-37133395,RAC2,KLF13,22.0,37132894.0,37133395.0,AD_locus_19,2,not_in_TOPPLE
chr22:37243297-37243798,RAC2,KLF13,22.0,37243297.0,37243798.0,AD_locus_19,3,not_in_TOPPLE
chr22:37256275-37256776,RAC2,KLF13,22.0,37256275.0,37256776.0,AD_locus_19,5,not_in_TOPPLE
chr22:37236528-37237029,RAC2,KLF13,22.0,37236528.0,37237029.0,AD_locus_19,18,not_in_TOPPLE
chr22:37157004-37157505,RAC2,KLF13,22.0,37157004.0,37157505.0,AD_locus_19,3,not_in_TOPPLE
chr22:36745243-36745744,IFT27,KLF13,22.0,36745243.0,36745744.0,AD_locus_19,1,not_in_TOPPLE
chr22:37054057-37054558,CSF2RB,KLF16,22.0,37054057.0,37054558.0,AD_locus_19,2,not_in_TOPPLE
chr22:37290753-37291254,CYTH4,KLF16,22.0,37290753.0,37291254.0,AD_locus_19,4,not_in_TOPPLE
chr22:37224702-37225203,SSTR3,KLF7,22.0,37224702.0,37225203.0,AD_locus_19,1,intermediate
chr22:37068758-37069259,SSTR3,KLF7,22.0,37068758.0,37069259.0,AD_locus_19,6,intermediate
chr22:37259466-37259967,SSTR3,KLF7,22.0,37259466.0,37259967.0,AD_locus_19,34,intermediate
chr22:37063376-37063877,SSTR3,KLF7,22.0,37063376.0,37063877.0,AD_locus_19,4,intermediate
chr22:37295436-37295937,SSTR3,KLF7,22.0,37295436.0,37295937.0,AD_locus_19,17,intermediate
chr22:37220471-37220972,SSTR3,KLF7,22.0,37220471.0,37220972.0,AD_locus_19,9,intermediate
chr22:37223900-37224401,SSTR3,KLF7,22.0,37223900.0,37224401.0,AD_locus_19,26,intermediate
chr22:37207921-37208422,C1QTNF6,LEF1,22.0,37207921.0,37208422.0,AD_locus_19,20,destabilizer
chr22:37223900-37224401,C1QTNF6,LEF1,22.0,37223900.0,37224401.0,AD_locus_19,26,destabilizer
chr22:37220471-37220972,C1QTNF6,LEF1,22.0,37220471.0,37220972.0,AD_locus_19,9,destabilizer
chr22:37219395-37219896,C1QTNF6,LEF1,22.0,37219395.0,37219896.0,AD_locus_19,30,destabilizer
chr22:37218866-37219367,C1QTNF6,LEF1,22.0,37218866.0,37219367.0,AD_locus_19,60,destabilizer
chr22:37249880-37250381,RAC2,MAX,22.0,37249880.0,37250381.0,AD_locus_19,11,stabilizer
chr22:36569244-36569745,EIF3D,MAX,22.0,36569244.0,36569745.0,AD_locus_19,3,stabilizer
chr22:37330992-37331493,CYTH4,MXD4,22.0,37330992.0,37331493.0,AD_locus_19,2,not_in_TOPPLE
chr22:37225420-37225921,SSTR3,MYC,22.0,37225420.0,37225921.0,AD_locus_19,1,stabilizer
chr22:36562388-36562889,TXN2,NFE2L2,22.0,36562388.0,36562889.0,AD_locus_19,3,not_in_TOPPLE
chr22:36510922-36511423,EIF3D,NFKB1,22.0,36510922.0,36511423.0,AD_locus_19,16,not_in_TOPPLE
chr22:37224702-37225203,C1QTNF6,PATZ1,22.0,37224702.0,37225203.0,AD_locus_19,1,stabilizer
chr22:37231347-37231848,C1QTNF6,PATZ1,22.0,37231347.0,37231848.0,AD_locus_19,21,stabilizer
chr22:37225420-37225921,C1QTNF6,PATZ1,22.0,37225420.0,37225921.0,AD_locus_19,1,stabilizer
chr22:37068758-37069259,C1QTNF6,PATZ1,22.0,37068758.0,37069259.0,AD_locus_19,6,stabilizer
chr22:37063376-37063877,C1QTNF6,PATZ1,22.0,37063376.0,37063877.0,AD_locus_19,4,stabilizer
chr22:37206595-37207096,C1QTNF6,PATZ1,22.0,37206595.0,37207096.0,AD_locus_19,2,stabilizer
chr22:37295436-37295937,C1QTNF6,PATZ1,22.0,37295436.0,37295937.0,AD_locus_19,17,stabilizer
chr22:36885410-36885911,PVALB,PATZ1,22.0,36885410.0,36885911.0,AD_locus_19,14,stabilizer
chr22:36902458-36902959,PVALB,PATZ1,22.0,36902458.0,36902959.0,AD_locus_19,13,stabilizer
chr22:37139709-37140210,RAC2,RELA,22.0,37139709.0,37140210.0,AD_locus_19,15,not_in_TOPPLE
chr22:37144507-37145008,TMPRSS6,RUNX3,22.0,37144507.0,37145008.0,AD_locus_19,2,intermediate
chr22:37164136-37164637,TMPRSS6,RUNX3,22.0,37164136.0,37164637.0,AD_locus_19,28,intermediate
chr22:37229233-37229734,TMPRSS6,RUNX3,22.0,37229233.0,37229734.0,AD_locus_19,30,intermediate
chr22:37133490-37133991,TMPRSS6,RUNX3,22.0,37133490.0,37133991.0,AD_locus_19,20,intermediate
chr22:37139065-37139566,TMPRSS6,RUNX3,22.0,37139065.0,37139566.0,AD_locus_19,8,intermediate
chr22:37161362-37161863,TMPRSS6,RUNX3,22.0,37161362.0,37161863.0,AD_locus_19,22,intermediate
chr22:37123618-37124119,TMPRSS6,RUNX3,22.0,37123618.0,37124119.0,AD_locus_19,1,intermediate
chr22:36965719-36966220,MPST,RXRA,22.0,36965719.0,36966220.0,AD_locus_19,9,intermediate
chr22:36936641-36937142,CSF2RB,SPIB,22.0,36936641.0,36937142.0,AD_locus_19,12,destabilizer
chr22:36519871-36520372,TXN2,STAT2,22.0,36519871.0,36520372.0,AD_locus_19,12,intermediate
chr22:36552251-36552752,TXN2,STAT2,22.0,36552251.0,36552752.0,AD_locus_19,22,intermediate
chr22:36444567-36445068,TXN2,STAT5A,22.0,36444567.0,36445068.0,AD_locus_19,4,not_in_TOPPLE
chr22:36508155-36508656,TXN2,STAT5A,22.0,36508155.0,36508656.0,AD_locus_19,6,not_in_TOPPLE
chr22:37320649-37321150,CYTH4,STAT6,22.0,37320649.0,37321150.0,AD_locus_19,1,intermediate
chr22:36929902-36930403,CSF2RB,TCF4,22.0,36929902.0,36930403.0,AD_locus_19,1,destabilizer
chr22:36933961-36934462,CSF2RB,TCF4,22.0,36933961.0,36934462.0,AD_locus_19,2,destabilizer
chr22:36938909-36939410,CSF2RB,TCF4,22.0,36938909.0,36939410.0,AD_locus_19,1,destabilizer
chr22:36937393-36937894,CSF2RB,TCF4,22.0,36937393.0,36937894.0,AD_locus_19,1,destabilizer
chr22:36954420-36954921,CSF2RB,TCF4,22.0,36954420.0,36954921.0,AD_locus_19,1,destabilizer
chr22:36871019-36871520,CSF2RB,TCF4,22.0,36871019.0,36871520.0,AD_locus_19,1,destabilizer
chr22:36462283-36462784,FOXRED2,TCF4,22.0,36462283.0,36462784.0,AD_locus_19,5,destabilizer
chr22:36503476-36503977,FOXRED2,TCF4,22.0,36503476.0,36503977.0,AD_locus_19,1,destabilizer
chr22:36569244-36569745,FOXRED2,TCF4,22.0,36569244.0,36569745.0,AD_locus_19,3,destabilizer
chr22:36463370-36463871,FOXRED2,TCF4,22.0,36463370.0,36463871.0,AD_locus_19,2,destabilizer
chr22:36464687-36465188,FOXRED2,TCF4,22.0,36464687.0,36465188.0,AD_locus_19,1,destabilizer
chr22:37140958-37141459,RAC2,YY1,22.0,37140958.0,37141459.0,AD_locus_19,1,not_in_TOPPLE
chr22:36756683-36757184,PVALB,ZNF316,22.0,36756683.0,36757184.0,AD_locus_19,8,not_in_TOPPLE
chr22:36936641-36937142,TST,ETS1,22.0,36936641.0,36937142.0,AD_locus_19,12,stabilizer
chr22:37140322-37140823,TMPRSS6,ARID5A,22.0,37140322.0,37140823.0,AD_locus_19,10,not_in_TOPPLE
chr1:143856401-143856902,FAM72C,E2F2,1.0,143856401.0,143856902.0,AD_locus_20,7,destabilizer
chr1:143904574-143905075,HIST2H3PS2,IRF5,1.0,143904574.0,143905075.0,AD_locus_20,39,intermediate
chr1:143856401-143856902,HIST2H3PS2,KLF4,1.0,143856401.0,143856902.0,AD_locus_20,7,intermediate
chr1:143860767-143861268,HIST2H3PS2,KLF4,1.0,143860767.0,143861268.0,AD_locus_20,7,intermediate
chr1:143905759-143906260,HIST2H3PS2,KLF4,1.0,143905759.0,143906260.0,AD_locus_20,30,intermediate
chr1:143803857-143804358,HIST2H3PS2,MEF2A,1.0,143803857.0,143804358.0,AD_locus_20,43,intermediate
chr1:143856919-143857420,HIST2H3PS2,SPI1,1.0,143856919.0,143857420.0,AD_locus_20,2,intermediate
chr1:143880149-143880650,HIST2H3PS2,SPI1,1.0,143880149.0,143880650.0,AD_locus_20,9,intermediate
chr1:143855897-143856398,HIST2H3PS2,SPI1,1.0,143855897.0,143856398.0,AD_locus_20,1,intermediate
chr1:143748823-143749324,HIST2H3PS2,SPI1,1.0,143748823.0,143749324.0,AD_locus_20,8,intermediate
chr1:144002370-144002871,HIST2H3PS2,SPI1,1.0,144002370.0,144002871.0,AD_locus_20,14,intermediate
chr8:125556263-125556764,TRIB1,ARID3A,8.0,125556263.0,125556764.0,AD_locus_21,3,intermediate
chr8:125373853-125374354,TRIB1,ARID3A,8.0,125373853.0,125374354.0,AD_locus_21,10,intermediate
chr8:125506033-125506534,TRIB1,ARID3A,8.0,125506033.0,125506534.0,AD_locus_21,22,intermediate
chr8:125505432-125505933,TRIB1,ARID3A,8.0,125505432.0,125505933.0,AD_locus_21,23,intermediate
chr8:125440081-125440582,TRIB1,ARID3A,8.0,125440081.0,125440582.0,AD_locus_21,9,intermediate
chr8:125451924-125452425,TRIB1,ATF3,8.0,125451924.0,125452425.0,AD_locus_21,8,intermediate
chr8:125439579-125440080,TRIB1,ATF3,8.0,125439579.0,125440080.0,AD_locus_21,11,intermediate
chr8:125410501-125411002,TRIB1,ATF3,8.0,125410501.0,125411002.0,AD_locus_21,10,intermediate
chr8:125343917-125344418,TRIB1,ATF3,8.0,125343917.0,125344418.0,AD_locus_21,18,intermediate
chr8:125386359-125386860,TRIB1,ATF3,8.0,125386359.0,125386860.0,AD_locus_21,13,intermediate
chr8:125480639-125481140,TRIB1,ATF3,8.0,125480639.0,125481140.0,AD_locus_21,9,intermediate
chr8:125495168-125495669,TRIB1,ATF3,8.0,125495168.0,125495669.0,AD_locus_21,9,intermediate
chr8:125576119-125576620,TRIB1,ATF3,8.0,125576119.0,125576620.0,AD_locus_21,12,intermediate
chr8:125125478-125125979,WASHC5,CDC5L,8.0,125125478.0,125125979.0,AD_locus_21,27,not_in_TOPPLE
chr8:125309615-125310116,TRIB1,CEBPD,8.0,125309615.0,125310116.0,AD_locus_21,12,intermediate
chr8:125385784-125386285,TRIB1,CEBPD,8.0,125385784.0,125386285.0,AD_locus_21,13,intermediate
chr8:125346785-125347286,TRIB1,CEBPD,8.0,125346785.0,125347286.0,AD_locus_21,4,intermediate
chr8:125341263-125341764,TRIB1,CEBPD,8.0,125341263.0,125341764.0,AD_locus_21,9,intermediate
chr8:125311303-125311804,TRIB1,CEBPD,8.0,125311303.0,125311804.0,AD_locus_21,8,intermediate
chr8:125163289-125163790,SQLE,CEBPG,8.0,125163289.0,125163790.0,AD_locus_21,23,not_in_TOPPLE
